player.name,team.name,label,date,location.x,location.y,minute,shot.xg
A. Escobar,Brøndby U19,"Brøndby U19 - OB U19, 2 - 4","August 31, 2024 at 12:30:00 PM GMT+2",80.0,62.0,65,0.003717
V. Friis,OB U19,"Brøndby U19 - OB U19, 2 - 4","August 31, 2024 at 12:30:00 PM GMT+2",92.0,72.0,67,0.007102
W. Martin,OB U19,"Brøndby U19 - OB U19, 2 - 4","August 31, 2024 at 12:30:00 PM GMT+2",88.0,37.0,70,0.0235
V. Bender,OB U19,"Brøndby U19 - OB U19, 2 - 4","August 31, 2024 at 12:30:00 PM GMT+2",78.0,30.0,71,0.04196
E. Hansborg-Sørensen,OB U19,"Brøndby U19 - OB U19, 2 - 4","August 31, 2024 at 12:30:00 PM GMT+2",92.0,41.0,72,0.3083
M. Andersen,OB U19,"Brøndby U19 - OB U19, 2 - 4","August 31, 2024 at 12:30:00 PM GMT+2",94.0,70.0,74,0.06088
E. Hansborg-Sørensen,OB U19,"Brøndby U19 - OB U19, 2 - 4","August 31, 2024 at 12:30:00 PM GMT+2",86.0,57.0,74,0.1705
E. Hansborg-Sørensen,OB U19,"Brøndby U19 - OB U19, 2 - 4","August 31, 2024 at 12:30:00 PM GMT+2",96.0,39.0,83,0.362
W. Martin,OB U19,"Brøndby U19 - OB U19, 2 - 4","August 31, 2024 at 12:30:00 PM GMT+2",86.0,45.0,88,0.1476
V. Bender,OB U19,"Brøndby U19 - OB U19, 2 - 4","August 31, 2024 at 12:30:00 PM GMT+2",92.0,42.0,88,0.3673
A. Rrahmani,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",81.0,53.0,4,0.152
O. Hyseni,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",87.0,42.0,13,0.0113
N. Sabroe Lund,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",79.0,27.0,13,0.03538
S. Maass,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",96.0,52.0,13,0.3832
S. Larsen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",91.0,41.0,14,0.1242
M. Kruse,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",86.0,61.0,18,0.05527
J. Jensen,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",92.0,56.0,25,0.09454
E. Larsen,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",77.0,72.0,33,0.01395
A. Cehobasic,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",92.0,56.0,39,0.1554
M. Kruse,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",83.0,46.0,41,0.1333
O. Hyseni,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",83.0,37.0,51,0.06814
B. Baldursson,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",71.0,39.0,58,0.01446
M. Kruse,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",82.0,54.0,61,0.005965
A. Raffnsøe Hoeg,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",92.0,69.0,64,0.1117
J. Klemann Pålsson,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",82.0,64.0,68,0.1313
B. Baldursson,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",84.0,57.0,75,0.03604
F. Flaskager,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",87.0,52.0,75,0.09466
S. Larsen,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",87.0,54.0,76,0.05445
A. Lund Jørgensen,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",96.0,34.0,77,0.1925
J. Klemann Pålsson,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",81.0,42.0,79,0.02553
A. Lund Jørgensen,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",88.0,62.0,79,0.1839
F. Flaskager,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",84.0,60.0,81,0.06743
A. Ebrat,SønderjyskE U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",87.0,64.0,83,0.003084
A. Lund Jørgensen,Esbjerg U19,"Esbjerg U19 - SønderjyskE U19, 2 - 0","August 31, 2024 at 12:00:00 PM GMT+2",91.0,55.0,87,0.4375
W. Kirk,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",95.0,63.0,5,0.04978
W. Kirk,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",87.0,45.0,10,0.1306
L. Nielsen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",79.0,40.0,20,0.03695
J. Emefile,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",88.0,58.0,22,0.07079
N. Tornvig,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",80.0,46.0,26,0.09546
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",73.0,40.0,33,0.00102
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",86.0,36.0,39,0.01065
B. Konteh Krubally,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",92.0,42.0,40,0.4758
N. Tornvig,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",93.0,49.0,40,0.5432
J. Arinze,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",77.0,47.0,42,0.06472
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",97.0,44.0,45,0.4914
G. Bjerge,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",89.0,61.0,47,0.06964
L. Nielsen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",86.0,59.0,47,0.08796
S. Biller Mikkelsen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",92.0,61.0,48,0.2755
J. Arinze,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",87.0,37.0,54,0.08735
G. Bjerge,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",89.0,51.0,55,0.06655
W. Kold,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",87.0,33.0,56,0.08696
C. Jørgensen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",91.0,50.0,57,0.1378
B. Konteh Krubally,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",88.0,46.0,57,0.04711
J. Arinze,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",88.0,65.0,59,0.1183
J. Arinze,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",88.0,44.0,59,0.1946
M. Søgaard Hansen,Silkeborg U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",91.0,60.0,61,0.242
M. Pimpong,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",90.0,55.0,66,0.1616
M. Pimpong,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",97.0,57.0,75,0.3899
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Silkeborg U19, 2 - 3","August 31, 2024 at 1:00:00 PM GMT+2",88.0,61.0,76,0.06304
