player.name,team.name,label,pass.recipient.name,date,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,dangerzone_entry
M. Kruse,Esbjerg U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",R. Zwinge,"September 21, 2024 at 12:00:00 PM GMT+2",81.0,0.0,87.0,37.0,,,True
M. Heyde,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",,"September 21, 2024 at 12:00:00 PM GMT+2",89.0,33.0,90.0,48.0,,,True
V. Berthelsen,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",S. Acquah,"September 21, 2024 at 12:00:00 PM GMT+2",100.0,0.0,96.0,55.0,,,True
C. Yirenkyi,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",M. Heyde,"September 21, 2024 at 12:00:00 PM GMT+2",80.0,81.0,98.0,39.0,,,True
A. Kristiansen,Esbjerg U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",J. Lucena,"September 21, 2024 at 12:00:00 PM GMT+2",66.0,29.0,88.0,40.0,,,True
C. Yirenkyi,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",V. Berthelsen,"September 21, 2024 at 12:00:00 PM GMT+2",78.0,33.0,89.0,42.0,,,True
J. Meltofte Janssen,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",S. Acquah,"September 21, 2024 at 12:00:00 PM GMT+2",100.0,100.0,92.0,52.0,,,True
V. Gustafsen,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",V. Berthelsen,"September 21, 2024 at 12:00:00 PM GMT+2",83.0,93.0,93.0,51.0,,,True
C. Yirenkyi,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",V. Berthelsen,"September 21, 2024 at 12:00:00 PM GMT+2",88.0,64.0,86.0,51.0,,,True
J. Meltofte Janssen,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",C. Yirenkyi,"September 21, 2024 at 12:00:00 PM GMT+2",89.0,15.0,95.0,51.0,,,True
V. Berthelsen,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",,"September 21, 2024 at 12:00:00 PM GMT+2",42.0,60.0,88.0,63.0,,,True
M. Walker,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",M. Seim-Monsen,"September 21, 2024 at 12:00:00 PM GMT+2",79.0,68.0,96.0,39.0,,,True
C. E. Lauridsen,Esbjerg U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",,"September 21, 2024 at 12:00:00 PM GMT+2",87.0,75.0,94.0,43.0,,,True
C. E. Lauridsen,Esbjerg U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",A. Cehobasic,"September 21, 2024 at 12:00:00 PM GMT+2",93.0,84.0,93.0,48.0,,,True
M. Seim-Monsen,Nordsjælland U19,"Esbjerg U19 - Nordsjælland U19, 0 - 5",N. Nielsen,"September 21, 2024 at 12:00:00 PM GMT+2",97.0,75.0,96.0,51.0,,,True
N. Juul-Sandberg,OB U19,"København U19 - OB U19, 4 - 0",H. Rasmussen,"September 21, 2024 at 1:00:00 PM GMT+2",71.0,33.0,89.0,58.0,,,True
A. Chiakha,København U19,"København U19 - OB U19, 4 - 0",L. West,"September 21, 2024 at 1:00:00 PM GMT+2",75.0,55.0,85.0,60.0,,,True
Noah Barholt Rasmussen,OB U19,"København U19 - OB U19, 4 - 0",E. Petersen,"September 21, 2024 at 1:00:00 PM GMT+2",89.0,27.0,89.0,43.0,,,True
T. Panduro,København U19,"København U19 - OB U19, 4 - 0",W. Glintvad,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,0.0,95.0,40.0,,,True
N. Juul-Sandberg,OB U19,"København U19 - OB U19, 4 - 0",,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,0.0,92.0,60.0,,,True
A. Chiakha,København U19,"København U19 - OB U19, 4 - 0",N. Jönsson,"September 21, 2024 at 1:00:00 PM GMT+2",40.0,41.0,84.0,61.0,,,True
R. Risnæs,København U19,"København U19 - OB U19, 4 - 0",N. Jönsson,"September 21, 2024 at 1:00:00 PM GMT+2",93.0,66.0,92.0,52.0,,,True
R. Helveg,OB U19,"København U19 - OB U19, 4 - 0",H. Rasmussen,"September 21, 2024 at 1:00:00 PM GMT+2",75.0,7.0,91.0,50.0,,,True
L. Mandal Andersen,Randers U19,"Midtjylland U19 - Randers U19, 1 - 2",B. Andersen,"September 21, 2024 at 1:00:00 PM GMT+2",89.0,76.0,90.0,52.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Emefile,"September 21, 2024 at 1:00:00 PM GMT+2",73.0,91.0,92.0,56.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Emefile,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,100.0,99.0,56.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Arinze,"September 21, 2024 at 1:00:00 PM GMT+2",91.0,74.0,96.0,48.0,,,True
J. Arinze,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",M. Pimpong,"September 21, 2024 at 1:00:00 PM GMT+2",81.0,48.0,89.0,61.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",M. Pimpong,"September 21, 2024 at 1:00:00 PM GMT+2",65.0,90.0,87.0,54.0,,,True
S. Kristiansen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",M. Pimpong,"September 21, 2024 at 1:00:00 PM GMT+2",97.0,13.0,94.0,45.0,,,True
S. Kristiansen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Arinze,"September 21, 2024 at 1:00:00 PM GMT+2",94.0,17.0,91.0,62.0,,,True
S. Kristiansen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",M. Pimpong,"September 21, 2024 at 1:00:00 PM GMT+2",80.0,30.0,93.0,60.0,,,True
L. Nielsen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",M. Pimpong,"September 21, 2024 at 1:00:00 PM GMT+2",87.0,33.0,94.0,56.0,,,True
J. Arinze,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",M. Pimpong,"September 21, 2024 at 1:00:00 PM GMT+2",97.0,29.0,94.0,46.0,,,True
L. Nielsen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",S. Kristiansen,"September 21, 2024 at 1:00:00 PM GMT+2",79.0,19.0,91.0,40.0,,,True
F. Konstmann,Randers U19,"Midtjylland U19 - Randers U19, 1 - 2",B. Andersen,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,100.0,94.0,51.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Emefile,"September 21, 2024 at 1:00:00 PM GMT+2",94.0,90.0,92.0,55.0,,,True
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Emefile,"September 21, 2024 at 1:00:00 PM GMT+2",73.0,76.0,87.0,47.0,,,True
S. Johannesen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Arinze,"September 21, 2024 at 1:00:00 PM GMT+2",82.0,45.0,87.0,61.0,,,True
B. Konteh Krubally,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Arinze,"September 21, 2024 at 1:00:00 PM GMT+2",88.0,28.0,86.0,53.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",,"September 21, 2024 at 1:00:00 PM GMT+2",87.0,81.0,90.0,41.0,,,True
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Emefile,"September 21, 2024 at 1:00:00 PM GMT+2",76.0,69.0,88.0,55.0,,,True
C. Jørgensen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",S. Lodberg,"September 21, 2024 at 1:00:00 PM GMT+2",85.0,25.0,95.0,57.0,,,True
G. Bjerge,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Emefile,"September 21, 2024 at 1:00:00 PM GMT+2",68.0,70.0,87.0,45.0,,,True
L. Mandal Andersen,Randers U19,"Midtjylland U19 - Randers U19, 1 - 2",F. Taraldset,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,0.0,98.0,52.0,,,True
B. Konteh Krubally,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",M. Pimpong,"September 21, 2024 at 1:00:00 PM GMT+2",59.0,69.0,88.0,41.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",G. Bjerge,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,100.0,95.0,42.0,,,True
G. Bjerge,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Emefile,"September 21, 2024 at 1:00:00 PM GMT+2",96.0,31.0,92.0,52.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",M. Pimpong,"September 21, 2024 at 1:00:00 PM GMT+2",89.0,9.0,90.0,57.0,,,True
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",N. Tornvig,"September 21, 2024 at 1:00:00 PM GMT+2",78.0,87.0,90.0,45.0,,,True
S. Lodberg,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",M. Pimpong,"September 21, 2024 at 1:00:00 PM GMT+2",87.0,87.0,92.0,45.0,,,True
C. Jørgensen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",N. Tornvig,"September 21, 2024 at 1:00:00 PM GMT+2",79.0,85.0,87.0,59.0,,,True
F. Taraldset,Randers U19,"Midtjylland U19 - Randers U19, 1 - 2",J. Pedersen,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,100.0,95.0,49.0,,,True
M. Konradsen,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",C. Jørgensen,"September 21, 2024 at 1:00:00 PM GMT+2",79.0,89.0,90.0,43.0,,,True
A. Owusu,Midtjylland U19,"Midtjylland U19 - Randers U19, 1 - 2",C. Jørgensen,"September 21, 2024 at 1:00:00 PM GMT+2",76.0,70.0,87.0,55.0,,,True
W. Steindorsson,Lyngby U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",M. Kaarsbo,"September 21, 2024 at 1:00:00 PM GMT+2",93.0,76.0,87.0,57.0,,,True
E. Hjorth Pedersen,SønderjyskE U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",S. Larsen,"September 21, 2024 at 1:00:00 PM GMT+2",93.0,74.0,88.0,59.0,,,True
M. Kaarsbo,Lyngby U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",B. Andersen Magui,"September 21, 2024 at 1:00:00 PM GMT+2",74.0,91.0,98.0,53.0,,,True
L. Riggelsen,SønderjyskE U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",S. Larsen,"September 21, 2024 at 1:00:00 PM GMT+2",81.0,87.0,93.0,46.0,,,True
K. Jasovic,Lyngby U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",A. Aslani,"September 21, 2024 at 1:00:00 PM GMT+2",96.0,26.0,86.0,44.0,,,True
M. Kaarsbo,Lyngby U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",B. Andersen Magui,"September 21, 2024 at 1:00:00 PM GMT+2",80.0,10.0,92.0,51.0,,,True
S. Larsen,SønderjyskE U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",S. Escobar Jensen,"September 21, 2024 at 1:00:00 PM GMT+2",94.0,30.0,97.0,56.0,,,True
S. Escobar Jensen,SønderjyskE U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",S. Larsen,"September 21, 2024 at 1:00:00 PM GMT+2",75.0,81.0,87.0,49.0,,,True
M. Møller Pedersen,SønderjyskE U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",,"September 21, 2024 at 1:00:00 PM GMT+2",44.0,97.0,88.0,62.0,,,True
M. Kaarsbo,Lyngby U19,"Lyngby U19 - SønderjyskE U19, 4 - 3",M. Henriksen,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,0.0,96.0,41.0,,,True
N. Stojanovic,AaB U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",V. Fjeldgaard,"September 21, 2024 at 1:00:00 PM GMT+2",75.0,86.0,94.0,48.0,,,True
B. Pihl Jørgensen,AaB U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",V. Fjeldgaard,"September 21, 2024 at 1:00:00 PM GMT+2",96.0,20.0,90.0,40.0,,,True
W. Kirk,Silkeborg U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",S. Biller Mikkelsen,"September 21, 2024 at 1:00:00 PM GMT+2",68.0,71.0,91.0,42.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",S. Laustsen,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,100.0,90.0,48.0,,,True
W. Kirk,Silkeborg U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",S. Laustsen,"September 21, 2024 at 1:00:00 PM GMT+2",95.0,14.0,91.0,49.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",S. Stüker,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,0.0,95.0,56.0,,,True
W. Kirk,Silkeborg U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",S. Christoffersen,"September 21, 2024 at 1:00:00 PM GMT+2",83.0,70.0,89.0,45.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Silkeborg U19 - AaB U19, 2 - 2 (P)",M. Micha Jacobsen,"September 21, 2024 at 1:00:00 PM GMT+2",100.0,100.0,90.0,50.0,,,True
